folder,psnr,ssim,lpips
03_21_2024_W_L_Pears1_F_1,6.77451,0.03941,1.06795
04_19_2024_S_F_Fruits1_F_1,14.51639,0.53986,0.8489
04_18_2024_W_F_Bread_P_3,11.79619,0.38084,0.99511
04_04_2024_W2_C_PastaSauce_P_2,6.43521,0.03546,1.03674
04_18_2024_W3_F_PeanutButter_P_2,6.04531,0.03248,1.01473
04_19_2024_S2_F_Apples2_F_1,6.43871,0.02226,1.07226
04_04_2024_W_C_PastaSauce4_P_2,6.40357,0.00693,1.03261
04_18_2024_W_F_Doritos_P_3,11.26731,0.29711,1.0458
03_04_2024_S_L_Greens2_V_1,16.18414,0.41403,0.61971
03_21_2024_W_L_EnergyDrinks1_P_1,15.16914,0.50157,0.71096
04_18_2024_W2_F_Lemons1_F_1,15.24546,0.4561,0.8443
04_04_2024_W2_C_Tomatoes2_F_1,14.36324,0.47918,0.78829
04_04_2024_W2_C_Tomatoes1_F_1,14.63568,0.49723,0.82721
04_04_2024_W_C_Apples4_F_1,13.11532,0.44357,0.92193
04_04_2024_W2_C_PeanutButter_P_3,12.15785,0.44166,0.88018
04_04_2024_W2_C_Cans_P_2,6.27935,0.00994,1.01977
04_18_2024_W_F_Tostitos2_P_3,5.44867,0.00771,1.05463
04_18_2024_W2_F_Apples1_F_1,14.09978,0.40771,0.77592
04_04_2024_S_C_Oil_P_3,10.83668,0.33822,0.87745
04_18_2024_W2_F_Buns1_P_1,11.94957,0.35601,1.0028
04_04_2024_S_C_Chips_P_2,12.19854,0.36752,0.97152
04_04_2024_W_C_PastaSauce2_P_2,6.37282,0.0061,1.03525
03_04_2024_S_L_SparklingWater_P_1,6.27937,0.00396,1.04388
03_07_2024_S_L_TomatoAvocado1_F_1,16.64427,0.43692,0.65608
04_18_2024_W_F_Cans4_P_2,12.72287,0.36281,0.82354
04_18_2024_W_F_Condiments_P_2,10.68233,0.21632,0.89722
03_07_2024_S_L_GrapeFruits1_F_1,17.64928,0.58128,0.58822
04_18_2024_W3_F_Greens1_V_1,12.28829,0.32471,0.99246
04_04_2024_W2_C_FruitsLong1_F_1,12.9483,0.3799,1.01041
04_04_2024_W_C_Onions1_V_1,13.88233,0.53643,0.85392
04_18_2024_W3_F_TomatoCans2_P_1,10.75194,0.34048,0.87849
04_18_2024_W2_F_Flour1_P_1,11.42388,0.43711,0.94816
04_18_2024_W_F_Lemons1_F_1,12.4367,0.42665,0.97597
04_18_2024_W3_F_GreenPeppers1_F_1,13.57574,0.42026,0.75369
03_21_2024_W_L_Tomatoes_F_2,14.88379,0.51015,0.7605
04_18_2024_W3_F_Pineapples1_F_1,13.78368,0.34657,0.7705
04_19_2024_S2_F_Cans2_P_2,13.04878,0.48482,0.81149
04_18_2024_W2_F_GreenPeppers1_F_1,13.40886,0.38181,0.73795
04_18_2024_W3_F_Chips_P_2,13.12111,0.34737,0.77624
04_04_2024_W2_C_Chips5_P_3,9.77654,0.23658,1.00809
04_18_2024_W3_F_Bagels1_P_1,11.25671,0.31344,0.79539
03_13_2024_S_Co_Cabbages_V_2,17.47726,0.56254,0.73477
04_18_2024_W3_F_Breads1_P_1,12.86963,0.34813,0.7303
04_04_2024_W2_C_Candy_P_3,12.35913,0.45655,0.89782
04_19_2024_W_F_Spices_P_2,11.26306,0.38874,0.94006
04_04_2024_W2_C_Chips_P_3,6.56144,0.01242,1.03546
04_04_2024_W_C_DriedFruits_P_2,6.05539,0.00697,1.0177
04_04_2024_W_C_Greens2_V_1,13.42599,0.32123,0.72932
04_19_2024_W4_F_Greens1_V_1,6.31193,0.01075,0.99651
03_07_2024_S_L_Apples_F_2,15.08864,0.51901,0.79718
04_18_2024_W2_F_Coffee2_P_3,5.7367,0.02082,1.05623
04_19_2024_W4_F_Sauce_P_3,11.55601,0.40373,0.96694
04_04_2024_W_C_Snacks_P_2,6.58684,0.00787,1.04196
04_18_2024_W_F_Vinegar_P_3,12.42193,0.46678,0.92122
03_04_2024_S_L_FruitsLong2_F_1,14.4286,0.44505,0.95392
04_04_2024_S_C_Gourds1_V_1,15.15333,0.58781,0.70172
04_19_2024_S2_F_Lemons1_F_1,null,null,null
03_21_2024_W_L_Nectarines1_F_1,15.24896,0.46563,0.77677
03_21_2024_W_L_Onions_V_2,null,null,null
03_21_2024_W_L_Gourds1_F_1,18.5512,0.68288,0.65169
04_19_2024_W4_F_Bananas1_F_1,5.56175,0.02462,1.09666
03_21_2024_W_L_Coffee1_P_1,13.82842,0.44806,0.74918
04_04_2024_W2_C_Coffee_P_3,9.92792,0.04695,0.93938
04_18_2024_W3_F_Buns1_P_1,11.40116,0.40127,0.81834
04_18_2024_W2_F_AppleJuice_P_3,11.16298,0.41426,0.89879
04_18_2024_W_F_PeanutButter_P_3,5.95374,0.01087,0.8836
04_04_2024_W_C_GranolaBars_P_2,5.72264,0.01079,1.03746
04_18_2024_W_F_Flour1_P_1,13.70894,0.44294,0.81734
04_18_2024_W_F_Avacados1_F_1,13.22546,0.37609,0.75084
04_18_2024_W3_F_Lemons1_F_1,13.94537,0.448,0.94008
04_19_2024_W4_F_Peppers1_F_1,11.5952,0.40567,0.99458
04_04_2024_S_C_Broccoli1_V_1,13.22245,0.31572,0.91937
04_18_2024_W_F_GrapeFruit1_F_1,15.55736,0.53133,0.74205
03_21_2024_W_L_Cucumbers_F_2,12.29411,0.38414,0.79721
03_04_2024_S_L_Bananas2_F_2,13.39135,0.43706,0.94702
04_04_2024_W2_C_Plantains1_F_1,17.81052,0.60435,0.67247
03_21_2024_W_L_Coffee_P_2,13.10678,0.49366,0.7949
04_18_2024_W3_F_Bread_P_2,11.54321,0.407,0.78798
03_21_2024_W_L_Pineapples1_F_1,6.33155,0.00472,1.03751
04_18_2024_W3_F_Spices_P_2,11.20759,0.39527,0.8478
04_04_2024_S_C_Chips3_P_1,5.92572,0.01398,1.04642
03_21_2024_W_L_Syrup_P_2,12.51709,0.38758,0.76456
04_04_2024_S_C_Bananas_F_2,5.85229,0.01887,1.07038
04_19_2024_W4_F_Apples2_F_1,14.72073,0.5339,0.77343
04_19_2024_S2_F_Sauce_P_2,10.58718,0.29191,0.85158
04_18_2024_W_F_Tostitos_P_3,11.50454,0.3292,0.89862
03_21_2024_W_L_Coffee2_P_2,14.21836,0.53716,0.80238
03_21_2024_W_L_Melons1_F_1,17.50151,0.57802,0.67607
04_04_2024_S_C_Ketchup_P_2,13.77941,0.50991,0.75898
03_21_2024_W_L_Syrup1_P_1,13.44823,0.41747,0.74705
04_18_2024_W_F_Olive_P_3,11.22208,0.37895,0.98354
04_18_2024_W3_F_Pringles_P_2,10.24463,0.36652,1.00452
04_18_2024_W2_F_Chips2_P_2,5.89323,0.02207,1.06933
04_19_2024_W4_F_Potatoes1_V_1,13.89931,0.51743,0.77614
04_19_2024_W4_F_Grapefruits1_F_1,16.11073,0.584,0.77193
04_04_2024_W_C_Coffee4_P_2,null,null,null
03_21_2024_W_L_Radish_V_2,15.45284,0.44259,0.72894
04_18_2024_W_F_Various2_P_2,5.76034,0.01459,1.03675
04_04_2024_W_C_Flour_P_2,5.67776,0.00874,1.0263
04_19_2024_W4_F_Apples1_F_1,6.60329,0.0292,1.02896
04_04_2024_W2_C_Potatoes2_V_1,5.67081,0.01283,1.0163
04_18_2024_W_F_Limes1_F_1,14.1451,0.42318,0.78218
04_19_2024_S2_F_Juice1_P_1,5.89313,0.01612,1.03151
04_04_2024_S_C_Chips1_P_1,5.91361,0.01193,1.04359
04_04_2024_W2_C_Apples3_F_1,13.48018,0.37901,0.76594
04_04_2024_W2_C_Grapefruits1_F_1,15.80804,0.53004,0.75669
04_04_2024_W_C_Drinks_P_2,13.08,0.43866,0.79353
04_04_2024_S_C_Various_V_2,12.21409,0.45053,0.96815
03_21_2024_W_L_Chips1_P_1,15.22164,0.44581,0.70046
04_19_2024_W4_F_Tomatoes1_F_1,12.6746,0.4442,0.94068
04_04_2024_S_C_Greens_V_2,6.86138,0.01808,1.02599
04_18_2024_W2_F_Candy4_P_2,11.96437,0.40085,0.875
04_18_2024_W3_F_Honey_P_2,6.10721,0.01609,1.01517
04_19_2024_S2_F_Mayo_P_2,5.53498,0.01871,1.02867
04_18_2024_W_F_Sugar_P_2,13.88728,0.46008,0.81664
03_04_2024_S_L_Oranges_F_2,16.16789,0.57788,0.82039
04_04_2024_NG_C_Chips_P_2,5.72497,0.01586,1.056
03_13_2024_S_Co_Tomatoes_V_2,14.25276,0.45133,0.9284
04_18_2024_W_F_Bananas2_F_1,15.65305,0.55616,0.71296
04_18_2024_W_F_Cans7_P_2,11.97098,0.34945,0.84432
04_04_2024_W_C_Peppers2_F_1,4.69158,0.00443,0.93246
04_04_2024_S_C_Chips3_P_2,6.30094,0.02701,1.06778
04_04_2024_W_C_Watermelon_F_2,6.68819,0.01565,1.02916
04_18_2024_W2_F_Salsa1_P_1,10.5377,0.3923,0.98843
04_18_2024_W2_F_Coffee3_P_3,11.51318,0.39958,0.97294
04_18_2024_W2_F_Cucumbers1_V_1,12.29523,0.3191,0.75968
04_18_2024_W2_F_Sugar_P_3,10.50866,0.12358,0.8781
04_18_2024_W3_F_CanFruits_P_3,null,null,null
04_18_2024_W_F_BBQSauce_P_2,11.40779,0.39104,0.87742
04_18_2024_W_F_Cans2_P_2,11.9784,0.29584,0.82922
03_21_2024_W_L_Cheese1_P_1,6.18501,0.01269,1.04174
03_07_2024_S_L_Onions_V_2,16.06086,0.57113,0.72363
04_04_2024_W2_C_Cucumbers1_V_1,12.73489,0.3726,0.80402
04_18_2024_W2_F_BBQSauce2_P_2,11.03268,0.35586,0.82295
04_19_2024_S2_F_Apples_F_2,14.56665,0.56948,0.75882
04_18_2024_W3_F_Ranch2_P_3,6.12237,0.02103,1.02448
04_04_2024_S_C_Pickles_P_2,6.30647,0.01706,1.01009
03_21_2024_W_L_Oil1_P_1,6.11631,0.0297,1.02438
03_07_2024_S_L_Apples2_F_2,17.15582,0.56771,0.67542
04_18_2024_W_F_Tomatoes2_F_1,14.67181,0.48768,0.75551
04_04_2024_W_C_Melons2_F_1,15.07568,0.4615,0.73615
04_18_2024_W_F_Greens1_V_1,14.19951,0.39297,0.71644
04_04_2024_W2_C_Juice_P_2,6.26397,0.03557,1.05343
04_18_2024_W3_F_Apples3_F_1,15.06438,0.51878,0.7572
04_18_2024_W_F_Chiles1_P_1,11.21999,0.4215,0.98262
04_19_2024_S2_F_Chips_P_3,11.99039,0.3712,1.02933
03_21_2024_W_L_Ranch1_P_1,5.60802,0.0231,1.02364
03_04_2024_S_L_Juices_P_2,15.21827,0.44506,0.74255
04_04_2024_W2_C_Bread2_P_2,6.3625,0.02091,1.02674
04_04_2024_W2_C_RedOnions1_V_1,15.53729,0.47282,0.61193
04_18_2024_W_F_Coffee2_P_2,6.08723,0.01108,1.03817
04_04_2024_S_C_Chips2_P_2,6.30928,0.02513,1.05312
04_19_2024_S2_F_Sauce1_P_1,10.27447,0.29587,0.87898
04_04_2024_W2_C_Gourds1_V_1,16.30637,0.64555,0.62902
04_04_2024_W_C_Limes1_F_1,14.13161,0.41541,0.76896
04_18_2024_W2_F_Bread_P_3,12.30468,0.41051,0.96432
04_18_2024_W3_F_Oranges1_F_1,14.2621,0.55323,0.92244
04_18_2024_W_F_GreenPeppers1_F_1,14.0226,0.4052,0.73626
04_04_2024_W_C_Cabbage1_V_1,6.39189,0.00924,1.01905
04_04_2024_S_C_Peppers1_F_1,null,null,null
04_19_2024_S2_F_Bananas1_F_1,13.07909,0.42561,0.76801
04_04_2024_W_C_Apples2_F_1,15.68906,0.52609,0.73048
04_18_2024_W2_F_Chips4_P_2,11.74024,0.35823,1.01672
04_18_2024_W3_F_Ketchup_P_3,10.70147,0.34662,1.0292
04_04_2024_S_C_OrangesLong2_F_1,12.81786,0.51954,0.94511
03_21_2024_W_L_Candy2_P_1,15.46475,0.55611,0.71235
03_21_2024_W_L_Candy2_P_2,13.33617,0.42475,0.72366
04_04_2024_W_C_Cans_P_3,5.96815,0.02691,1.05358
04_18_2024_W3_F_Potatoes1_V_1,14.20367,0.4826,0.74681
04_18_2024_W3_F_Onions1_V_1,15.8915,0.57517,0.74917
03_07_2024_S_L_Nuts1_P_1,14.6954,0.40721,0.7181
04_04_2024_W_C_Tomatoes1_F_1,15.03718,0.46864,0.7682
04_18_2024_W_F_Apples1_F_1,10.54472,0.07595,0.8627
04_04_2024_W_C_Peppers1_F_1,14.12585,0.44023,0.74618
04_19_2024_S2_F_Apples1_F_1,12.85127,0.45296,0.97796
04_04_2024_NG_C_Bananas1_F_1,14.98923,0.55843,0.72355
04_04_2024_W_C_Chips_P_3,11.86073,0.34188,1.02783
04_04_2024_W2_C_BananasLong1_F_1,13.91142,0.53029,0.84584
04_04_2024_W2_C_Chips3_P_3,8.88276,0.19395,1.02588
04_18_2024_W_F_Random_P_3,11.67959,0.41929,0.96155
04_04_2024_S_C_Chips4_P_1,7.64614,0.03582,1.26961
03_21_2024_W_L_Bagels1_P_1,5.80329,0.00662,1.05447
04_18_2024_W2_F_Tea_P_3,6.60577,0.00185,0.88314
04_04_2024_W2_C_Alfredo_P_3,6.01167,0.0122,1.04533
04_18_2024_W3_F_Potatoes2_V_1,13.19993,0.43071,0.88111
04_18_2024_W3_F_Gatorade2_P_3,5.56705,0.02036,1.03089
04_19_2024_W4_F_Melons1_F_1,14.34595,0.56603,0.76155
