folder,psnr,ssim,lpips
04_19_2024_S2_F_Salsa_P_2,null,null,null
04_04_2024_S_C_OrangesLong1_F_1,14.0112,0.56983,0.71072
04_04_2024_W2_C_Pineapples1_F_1,5.50382,0.00182,0.96466
04_04_2024_NG_C_Bananas1_F_1,12.971,0.50866,0.69569
04_18_2024_W3_F_Tomatoes2_F_1,11.56516,0.42373,0.71535
03_21_2024_W_L_Apples2_F_2,null,null,null
04_04_2024_W_C_Tomatoes1_F_1,13.56154,0.4019,0.60992
04_04_2024_W2_C_Mayo_P_2,5.84769,0.02908,1.03728
03_07_2024_S_L_Oranges_F_2,null,null,null
04_19_2024_S2_F_Flour1_P_1,null,null,null
04_19_2024_W4_F_Greens1_V_1,14.24205,0.46071,0.61522
04_18_2024_W_F_Tortillas1_P_1,10.98617,0.25746,0.68608
03_21_2024_W_L_Cans_P_2,11.56467,0.28188,0.70279
04_18_2024_W3_F_Powerade_P_3,9.00961,0.22637,0.78448
03_21_2024_W_L_Apples1_F_1,16.76127,0.51647,0.55106
03_21_2024_W_L_Pickles1_P_1,null,null,null
04_18_2024_W2_F_Greens1_V_1,10.90047,0.25618,0.6905
04_18_2024_W2_F_Chips2_P_2,10.20732,0.26604,0.723
04_04_2024_W_C_CannedPeas_P_3,6.48712,0.0218,1.02193
04_19_2024_W_F_Dressings_P_2,11.82873,0.38142,0.82661
04_04_2024_W_C_Greens1_V_1,11.91042,0.25064,0.66784
04_18_2024_W3_F_Avacados1_F_1,12.17729,0.36941,0.69505
04_04_2024_W_C_Pineapples1_F_1,13.3662,0.26889,0.60941
04_04_2024_NG_C_Onions1_V_1,14.87138,0.5311,0.60817
04_19_2024_W4_F_Bananas1_F_1,13.09742,0.42678,0.66308
04_19_2024_S2_F_Chips2_P_3,9.50188,0.21813,1.03421
04_04_2024_S_C_Oil_P_3,9.41406,0.25872,0.76217
04_04_2024_W_C_Oranges1_F_1,13.93733,0.52264,0.68475
04_04_2024_W_C_Avocados1_F_1,11.99366,0.2929,0.63325
04_19_2024_W_F_Jelly_P_2,10.62919,0.30279,0.77065
04_18_2024_W3_F_Spices_P_2,9.21074,0.3154,0.80122
03_07_2024_S_L_Apples1_F_1,6.35062,0.02987,1.08055
04_18_2024_W3_F_Bananas1_F_1,10.53764,0.33365,0.78941
04_18_2024_W3_F_PeanutButter_P_2,8.87902,0.2387,0.80279
04_19_2024_S2_F_Onions1_V_1,11.37123,0.35952,0.71139
04_19_2024_W4_F_CanTomato_P_3,9.82504,0.23226,0.74102
04_19_2024_S2_F_Cans_P_2,null,null,null
04_19_2024_W4_F_Tomatoes1_F_1,11.49022,0.32994,0.75902
04_04_2024_W_C_Melons2_F_1,13.65823,0.42696,0.64766
04_19_2024_S_F_Bananas1_F_1,12.34382,0.33841,0.65836
04_18_2024_W2_F_Vinegar_P_3,10.16806,0.34686,0.76381
03_07_2024_S_L_OrangesLong1_F_1,13.16708,0.401,0.73963
04_04_2024_W2_C_Bananas2_F_1,14.18394,0.45356,0.63366
04_04_2024_W_C_RedOnions1_V_1,14.67745,0.40862,0.56217
04_19_2024_S_F_Fruits1_F_1,12.7765,0.45048,0.70607
04_18_2024_W3_F_Candy3_P_2,8.91008,0.25244,0.80547
04_04_2024_S_C_Exotic_F_2,14.3343,0.53272,0.71765
04_04_2024_W_C_Onions2_V_1,null,null,null
03_04_2024_S_L_Apples_F_2,13.58842,0.37503,0.69763
03_21_2024_W_L_Pineapples1_F_1,null,null,null
03_04_2024_S_L_Bananas2_F_2,11.6957,0.25722,1.00715
03_21_2024_W_L_Nuts1_P_1,5.95374,0.01281,1.03881
04_04_2024_W2_C_Tomatoes1_F_1,11.6436,0.35446,0.71227
04_04_2024_W2_C_Spices_P_2,12.69858,0.59687,0.41476
03_21_2024_W_L_Bagels1_P_1,12.36883,0.20691,0.71031
03_07_2024_S_L_Apples2_F_2,16.14053,0.50981,0.58605
03_07_2024_S_L_TomatoAvocado1_F_1,13.96648,0.32716,0.6618
04_18_2024_W2_F_Oil_P_3,9.73032,0.29079,0.76759
04_18_2024_W_F_Melons2_F_1,15.85834,0.4979,0.51167
04_04_2024_S_C_Potatoes_V_2,13.41744,0.50368,0.6226
03_04_2024_S_L_FruitsLong2_F_1,6.37891,0.04855,1.08975
04_18_2024_W3_F_Apples4_F_1,null,null,null
04_04_2024_W2_C_AppleJuice_P_3,5.99863,0.01195,1.04797
04_18_2024_W2_F_Apples1_F_1,12.11985,0.36616,0.71992
04_18_2024_W3_F_Apples1_F_1,5.93489,0.00835,1.05586
04_04_2024_W_C_Various_P_2,5.73905,0.00406,1.06894
03_04_2024_S_L_Oranges_F_2,null,null,null
04_19_2024_W4_F_Grapefruits1_F_1,13.58304,0.45616,0.65772
04_18_2024_W2_F_Melons2_F_1,12.50732,0.46295,0.70147
03_04_2024_S_L_ChipsSalsa_P_1,7.00902,0.0057,0.89742
04_04_2024_W_C_Mangoes2_F_1,17.67036,0.57116,0.52333
03_07_2024_S_L_Croutons_P_2,6.60905,0.00633,1.05389
04_04_2024_W2_C_Onions1_V_1,11.48147,0.02735,0.86729
04_04_2024_W2_C_Apples2_F_1,null,null,null
03_07_2024_S_L_Nuts1_P_1,12.04275,0.23854,0.65976
04_18_2024_W_F_Cans3_P_2,10.55735,0.32431,0.75854
04_18_2024_W2_F_Chips_P_2,5.96363,0.03903,1.07422
04_19_2024_S_F_OliveOil_P_3,7.87742,0.17055,1.00755
04_04_2024_S_C_Chips1_P_1,5.87997,0.01451,1.04123
04_19_2024_S2_F_Tomatoes1_F_1,12.32908,0.29801,0.66506
04_19_2024_S2_F_Chips3_P_3,9.23636,0.21699,0.7483
04_18_2024_W_F_Condiments_P_2,8.24097,0.23533,0.77093
03_21_2024_W_L_Coffee_P_2,10.25039,0.33943,0.72703
04_19_2024_S2_F_Onions3_V_1,12.17361,0.37295,0.70312
04_19_2024_S2_F_Cans2_P_2,null,null,null
03_21_2024_W_L_Chips_P_2,12.83125,0.29039,0.6298
04_18_2024_W3_F_Tomatoes1_F_1,12.56413,0.36166,0.66802
04_18_2024_W3_F_Pineapples1_F_1,11.47876,0.2735,0.69684
03_21_2024_W_L_Coffee2_P_2,5.66907,0.01657,1.02919
04_18_2024_W2_F_BBQSauce2_P_2,16.40314,0.66388,0.24743
04_19_2024_W4_F_Soup_P_3,null,null,null
04_18_2024_W3_F_Nectarines1_F_1,11.63469,0.24296,0.65202
04_19_2024_W4_F_RedOnions1_V_1,12.48,0.37576,0.65739
04_19_2024_S2_F_Greens2_V_1,18.27634,0.66866,0.28506
04_18_2024_W_F_Candy2_P_3,15.20964,0.64703,0.52235
03_21_2024_W_L_Ranch1_P_1,5.6991,0.02264,1.01449
04_18_2024_W_F_Tostitos_P_3,null,null,null
04_18_2024_W3_F_EnergyDrink_P_3,9.35107,0.25508,0.7756
04_19_2024_S2_F_Apples1_F_1,10.92905,0.3547,0.74567
04_04_2024_W_C_Apples2_F_1,13.48494,0.47985,0.67426
04_19_2024_W4_F_CanBeans2_P_3,6.33419,0.16767,0.91098
03_04_2024_S_L_Greens2_V_1,7.58241,0.00931,1.00531
03_04_2024_S_L_Flowers_F_1,14.0314,0.3076,0.65226
04_18_2024_W_F_Sugar_P_3,9.71153,0.37328,0.73842
04_18_2024_W3_F_Sugar2_P_2,9.02923,0.28845,0.79668
04_18_2024_W_F_Various_P_2,11.11238,0.37442,0.75463
03_21_2024_W_L_Peas1_P_1,8.307,0.16599,0.94686
04_19_2024_W4_F_Juices_P_3,13.57112,0.52909,0.54054
04_18_2024_W_F_Plantains1_F_1,9.73018,0.02252,0.85737
04_04_2024_W2_C_Cucumbers2_V_1,11.43127,0.32545,0.65676
04_04_2024_W2_C_FruitsLong1_F_1,10.74239,0.22804,0.722
04_04_2024_W2_C_Pickles_P_3,null,null,null
04_19_2024_W4_F_Onions1_V_1,10.79978,0.28584,0.70174
04_04_2024_W_C_Beans_P_3,17.55922,0.68066,0.19058
04_04_2024_W2_C_Chips6_P_3,10.24819,0.21278,0.73035
04_18_2024_W_F_Bread2_P_3,5.36648,0.00272,0.95245
04_18_2024_W3_F_CanSoup_P_3,8.89329,0.24103,0.80056
03_04_2024_S_L_Onions_V_2,null,null,null
04_04_2024_S_C_PeanutButter_P_3,10.61371,0.29855,0.74352
04_18_2024_W_F_Chips_P_3,9.64617,0.23357,0.76942
04_04_2024_W2_C_Plantains1_F_1,16.95743,0.57042,0.58752
04_18_2024_W_F_Ranch_P_2,10.97675,0.33232,0.74594
04_18_2024_W2_F_Flour1_P_1,10.65154,0.30605,0.74525
04_04_2024_W_C_Mayo_P_3,6.08737,0.00929,1.03205
04_18_2024_W3_F_Sugar_P_2,null,null,null
03_07_2024_S_L_Exotic_F_2,13.64314,0.34814,0.6211
04_18_2024_W3_F_AppleJuice_P_3,15.38755,0.58581,0.39969
03_07_2024_S_L_Potatoes1_V_1,15.11301,0.32751,0.70703
04_18_2024_W_F_Chiles1_P_1,9.36951,0.28542,0.79843
04_18_2024_W_F_Apples1_F_1,15.06858,0.49765,0.61808
04_18_2024_W3_F_Pears1_F_1,15.55073,0.47921,0.55397
04_04_2024_W_C_Watermelon_F_2,15.63363,0.43584,0.54657
04_18_2024_W3_F_Bananas2_F_1,14.27866,0.53242,0.70323
04_18_2024_W2_F_Lemons1_F_1,null,null,null
03_21_2024_W_L_Jam1_P_1,6.18482,0.01886,1.02315
04_18_2024_W3_F_Potatoes2_V_1,12.35956,0.40116,0.68379
04_18_2024_W2_F_Jam1_P_1,null,null,null
04_18_2024_W_F_Limes1_F_1,11.42824,0.35932,0.72955
04_18_2024_W2_F_Coffee_P_3,10.00014,0.29851,0.69846
04_18_2024_W3_F_Pringles_P_2,9.58429,0.26749,0.78087
04_19_2024_S2_F_Greens1_V_1,11.82958,0.33422,0.73167
04_19_2024_W4_F_Watermelons1_F_1,12.71438,0.47457,0.73026
04_19_2024_W_F_Pickles_P_2,10.06005,0.27002,0.74306
04_18_2024_W_F_Pineapples1_F_1,12.46216,0.26494,0.61914
04_04_2024_S_C_Coffee_P_3,10.26527,0.33504,0.80484
04_19_2024_S_F_Greens_V_2,10.18725,0.32696,0.77251
04_04_2024_S_C_Gourds1_V_1,15.21199,0.53401,0.55082
04_19_2024_W4_F_Peppers1_F_1,11.22792,0.32056,0.71236
04_18_2024_W_F_Melons1_F_1,17.40479,0.61071,0.54262
04_04_2024_W2_C_Tea_P_3,10.05358,0.32556,0.78206
04_19_2024_W_F_Ketchup_P_2,10.38957,0.26336,0.71793
04_18_2024_W3_F_Cereal_P_2,9.50741,0.27985,0.77236
04_04_2024_W2_C_BananasLong1_F_1,11.35555,0.41404,0.76259
04_18_2024_W3_F_Grapefruits1_F_1,13.91062,0.46948,0.64919
04_18_2024_W3_F_Salsa1_P_1,6.03751,0.01078,1.01804
04_04_2024_W_C_Sauce2_P_3,6.09905,0.01519,1.04064
04_18_2024_W2_F_Melons1_F_1,null,null,null
04_18_2024_W2_F_Apples4_F_1,11.33619,0.32091,0.65346
04_18_2024_W_F_Tomatoes1_F_1,13.59978,0.44396,0.64425
04_18_2024_W_F_Oils_P_2,16.49682,0.58972,0.30771
04_18_2024_W2_F_Peppers1_F_1,14.06481,0.45492,0.66993
04_18_2024_W_F_Vinegar_P_3,13.38444,0.56069,0.51842
04_04_2024_S_C_Bananas_F_2,14.48811,0.4632,0.57327
04_18_2024_W_F_Flour_P_2,13.56125,0.46706,0.70121
04_18_2024_W2_F_PeanutButter_P_3,10.22498,0.3082,0.79241
04_19_2024_W4_F_Pineapples1_F_1,null,null,null
04_18_2024_W3_F_Cans_P_2,9.68812,0.23233,0.76901
04_18_2024_W_F_Bananas2_F_1,14.01796,0.51467,0.68195
04_18_2024_W2_F_GreenPeppers1_F_1,11.57921,0.33663,0.70539
03_04_2024_S_L_Gatorade_P_2,16.16228,0.608,0.27551
03_13_2024_S_Co_Tomatoes_V_2,15.35572,0.428,0.58891
04_18_2024_W_F_Spices1_P_1,5.89025,0.01532,1.03094
04_18_2024_W2_F_Dressing_P_2,9.79438,0.31904,0.79845
04_18_2024_W_F_Cans7_P_2,11.13104,0.25073,0.71797
04_19_2024_W4_F_Salsa_P_3,9.19688,0.25101,0.77416
04_04_2024_W2_C_Peppers1_F_1,11.56719,0.39155,0.66853
04_19_2024_W4_F_Bananas2_F_1,11.92849,0.31466,0.71273
03_21_2024_W_L_BBQ1_P_1,5.98106,0.01975,1.02517
03_04_2024_S_L_EnergyDrinks_P_1,6.96573,0.00835,1.01906
04_04_2024_W_C_GranolaBars_P_2,5.65903,0.00746,1.04316
