folder,psnr,ssim,lpips
04_04_2024_W2_C_Cucumbers1_V_1,10.88895,0.0967,0.5772
04_18_2024_W_F_Doritos_P_3,9.5294,0.0478,0.68132
04_19_2024_W4_F_Sauce_P_3,9.85238,0.0754,0.72672
04_04_2024_S_C_Apples_P_3,11.15224,0.08118,0.68421
04_18_2024_W3_F_Gatorade2_P_3,9.52252,0.06648,0.67984
04_04_2024_W2_C_PotatoesLong1_V_1,11.15125,0.15379,0.59072
03_04_2024_S_L_Greens1_V_1,13.9468,0.17883,0.31694
04_04_2024_W2_C_Bread_P_2,11.62879,0.11775,0.66198
04_18_2024_W_F_Salsa_P_3,10.27085,0.07709,0.73684
04_18_2024_W3_F_Gatorade_P_3,9.79769,0.06278,0.66499
04_18_2024_W2_F_Juice_P_3,9.97279,0.06904,0.71042
04_19_2024_S2_F_Salsa_P_2,10.29595,0.07821,0.60279
04_04_2024_S_C_OrangesLong1_F_1,12.4723,0.19243,0.63085
04_04_2024_W2_C_Pineapples1_F_1,11.88781,0.07565,0.60218
04_04_2024_NG_C_Bananas1_F_1,11.63697,0.16724,0.52114
04_18_2024_W3_F_Tomatoes2_F_1,12.46714,0.14318,0.50653
03_21_2024_W_L_Apples2_F_2,11.30392,0.13123,0.43657
04_04_2024_W_C_Tomatoes1_F_1,12.19483,0.1002,0.48149
04_04_2024_W2_C_Mayo_P_2,10.69147,0.12604,0.59071
03_07_2024_S_L_Oranges_F_2,13.39195,0.18002,0.3959
04_19_2024_S2_F_Flour1_P_1,10.57084,0.06357,0.68413
04_19_2024_W4_F_Greens1_V_1,10.88887,0.14286,0.52145
04_18_2024_W_F_Tortillas1_P_1,10.35013,0.09667,0.64414
03_21_2024_W_L_Cans_P_2,9.36194,0.06705,0.57144
04_18_2024_W3_F_Powerade_P_3,9.34836,0.06449,0.68564
03_21_2024_W_L_Apples1_F_1,13.99373,0.22492,0.39465
03_21_2024_W_L_Pickles1_P_1,10.89342,0.12674,0.47124
04_18_2024_W2_F_Greens1_V_1,11.58796,0.13067,0.51354
04_18_2024_W2_F_Chips2_P_2,10.15304,0.07138,0.61095
04_04_2024_W_C_CannedPeas_P_3,10.46955,0.08122,0.61893
04_19_2024_W_F_Dressings_P_2,9.64945,0.06829,0.62133
04_04_2024_W_C_Greens1_V_1,10.49178,0.09778,0.59485
04_18_2024_W3_F_Avacados1_F_1,11.51845,0.09301,0.5019
04_04_2024_W_C_Pineapples1_F_1,11.41958,0.08893,0.65235
04_04_2024_NG_C_Onions1_V_1,11.70821,0.16336,0.57059
04_19_2024_W4_F_Bananas1_F_1,12.03697,0.13647,0.58887
04_19_2024_S2_F_Chips2_P_3,10.30975,0.05509,0.70948
04_04_2024_S_C_Oil_P_3,10.04597,0.0804,0.68607
04_04_2024_W_C_Oranges1_F_1,12.63562,0.17472,0.45762
04_04_2024_W_C_Avocados1_F_1,11.68745,0.11728,0.39895
04_19_2024_W_F_Jelly_P_2,9.69427,0.06145,0.60813
04_18_2024_W3_F_Spices_P_2,9.13746,0.07428,0.63814
03_07_2024_S_L_Apples1_F_1,13.41564,0.18873,0.3034
04_18_2024_W3_F_Bananas1_F_1,10.45591,0.09848,0.5483
04_18_2024_W3_F_PeanutButter_P_2,9.13081,0.07169,0.61335
04_19_2024_S2_F_Onions1_V_1,10.91816,0.1066,0.55985
04_19_2024_W4_F_CanTomato_P_3,10.01621,0.05314,0.7092
04_19_2024_S2_F_Cans_P_2,10.32092,0.07553,0.69914
04_19_2024_W4_F_Tomatoes1_F_1,11.29634,0.1297,0.61819
04_04_2024_W_C_Melons2_F_1,12.29272,0.15477,0.5231
04_19_2024_S_F_Bananas1_F_1,11.61715,0.11221,0.60836
04_18_2024_W2_F_Vinegar_P_3,9.62897,0.10114,0.71829
03_07_2024_S_L_OrangesLong1_F_1,12.30886,0.14035,0.5736
04_04_2024_W2_C_Bananas2_F_1,12.27856,0.2097,0.47023
04_04_2024_W_C_RedOnions1_V_1,12.39794,0.16519,0.344
04_19_2024_S_F_Fruits1_F_1,12.0494,0.13883,0.48755
04_18_2024_W3_F_Candy3_P_2,8.95989,0.07256,0.67564
04_04_2024_S_C_Exotic_F_2,11.36299,0.20075,0.58522
04_04_2024_W_C_Onions2_V_1,12.53641,0.16443,0.43886
03_04_2024_S_L_Apples_F_2,12.47377,0.1335,0.50702
03_21_2024_W_L_Pineapples1_F_1,11.74386,0.06759,0.62647
03_04_2024_S_L_Bananas2_F_2,12.93916,0.15002,0.44237
03_21_2024_W_L_Nuts1_P_1,11.72078,0.17053,0.45286
04_04_2024_W2_C_Tomatoes1_F_1,11.45723,0.11366,0.59774
04_04_2024_W2_C_Spices_P_2,10.45284,0.11427,0.6702
03_21_2024_W_L_Bagels1_P_1,12.07772,0.11781,0.54719
03_07_2024_S_L_Apples2_F_2,12.97932,0.18233,0.40207
03_07_2024_S_L_TomatoAvocado1_F_1,13.78732,0.19938,0.32117
04_18_2024_W2_F_Oil_P_3,10.08607,0.09318,0.67666
04_18_2024_W_F_Melons2_F_1,12.61585,0.25562,0.42096
04_04_2024_S_C_Potatoes_V_2,12.49001,0.2088,0.44744
03_04_2024_S_L_FruitsLong2_F_1,12.74715,0.12479,0.4784
04_18_2024_W3_F_Apples4_F_1,11.29781,0.15308,0.57708
04_04_2024_W2_C_AppleJuice_P_3,10.18596,0.07399,0.6829
04_18_2024_W2_F_Apples1_F_1,12.18178,0.12082,0.45951
04_18_2024_W3_F_Apples1_F_1,11.79937,0.10386,0.518
04_04_2024_W_C_Various_P_2,11.14947,0.11728,0.43991
03_04_2024_S_L_Oranges_F_2,13.14601,0.16964,0.52518
04_19_2024_W4_F_Grapefruits1_F_1,12.59432,0.20113,0.50919
04_18_2024_W2_F_Melons2_F_1,12.84411,0.23579,0.42559
03_04_2024_S_L_ChipsSalsa_P_1,14.81308,0.31007,0.27737
04_04_2024_W_C_Mangoes2_F_1,15.10292,0.31613,0.25225
03_07_2024_S_L_Croutons_P_2,12.8552,0.13331,0.46529
04_04_2024_W2_C_Onions1_V_1,12.42974,0.14699,0.55158
04_04_2024_W2_C_Apples2_F_1,11.86871,0.09994,0.49127
03_07_2024_S_L_Nuts1_P_1,12.39529,0.11637,0.47488
04_18_2024_W_F_Cans3_P_2,10.81359,0.13633,0.60675
04_18_2024_W2_F_Chips_P_2,10.19754,0.07375,0.57479
04_19_2024_S_F_OliveOil_P_3,9.65185,0.06964,0.69981
04_04_2024_S_C_Chips1_P_1,10.56191,0.07848,0.61656
04_19_2024_S2_F_Tomatoes1_F_1,11.66361,0.10199,0.43635
04_19_2024_S2_F_Chips3_P_3,10.36653,0.05676,0.72456
04_18_2024_W_F_Condiments_P_2,10.12219,0.07508,0.58569
03_21_2024_W_L_Coffee_P_2,10.13229,0.13148,0.55225
04_19_2024_S2_F_Onions3_V_1,11.14895,0.10799,0.51428
04_19_2024_S2_F_Cans2_P_2,12.71938,0.23832,0.36674
03_21_2024_W_L_Chips_P_2,10.6117,0.08167,0.5505
04_18_2024_W3_F_Tomatoes1_F_1,12.28491,0.0917,0.44292
04_18_2024_W3_F_Pineapples1_F_1,12.29304,0.09052,0.59309
03_21_2024_W_L_Coffee2_P_2,9.94353,0.14228,0.61502
04_18_2024_W2_F_BBQSauce2_P_2,9.09588,0.07931,0.6303
04_19_2024_W4_F_Soup_P_3,9.77948,0.04641,0.7356
04_18_2024_W3_F_Nectarines1_F_1,10.97875,0.12045,0.59066
04_19_2024_W4_F_RedOnions1_V_1,10.8746,0.11206,0.50391
04_19_2024_S2_F_Greens2_V_1,10.5299,0.08494,0.56335
04_18_2024_W_F_Candy2_P_3,9.48699,0.07038,0.70303
03_21_2024_W_L_Ranch1_P_1,10.96601,0.09417,0.52707
04_18_2024_W_F_Tostitos_P_3,10.30038,0.06083,0.69476
04_18_2024_W3_F_EnergyDrink_P_3,10.08696,0.07111,0.71211
04_19_2024_S2_F_Apples1_F_1,11.43351,0.09954,0.56657
04_04_2024_W_C_Apples2_F_1,13.05818,0.16149,0.36665
04_19_2024_W4_F_CanBeans2_P_3,9.89904,0.0731,0.72657
03_04_2024_S_L_Greens2_V_1,12.91048,0.16381,0.38583
03_04_2024_S_L_Flowers_F_1,12.30459,0.12687,0.4727
04_18_2024_W_F_Sugar_P_3,10.00886,0.07391,0.7376
04_18_2024_W3_F_Sugar2_P_2,9.47689,0.102,0.68588
04_18_2024_W_F_Various_P_2,11.0853,0.13981,0.57537
03_21_2024_W_L_Peas1_P_1,12.20155,0.17345,0.48302
04_19_2024_W4_F_Juices_P_3,9.96437,0.06012,0.75991
04_18_2024_W_F_Plantains1_F_1,13.18847,0.24033,0.50024
04_04_2024_W2_C_Cucumbers2_V_1,10.81626,0.08878,0.51184
04_04_2024_W2_C_FruitsLong1_F_1,11.48278,0.07226,0.62413
04_04_2024_W2_C_Pickles_P_3,10.01266,0.05807,0.72454
04_19_2024_W4_F_Onions1_V_1,10.82706,0.12125,0.5687
04_04_2024_W_C_Beans_P_3,10.20203,0.06842,0.6818
04_04_2024_W2_C_Chips6_P_3,10.49659,0.06195,0.6793
04_18_2024_W_F_Bread2_P_3,10.97988,0.0584,0.71517
04_18_2024_W3_F_CanSoup_P_3,9.81173,0.06378,0.69314
03_04_2024_S_L_Onions_V_2,12.23068,0.14106,0.5564
04_04_2024_S_C_PeanutButter_P_3,10.6762,0.0909,0.65368
04_18_2024_W_F_Chips_P_3,10.05798,0.06206,0.69831
04_04_2024_W2_C_Plantains1_F_1,13.61405,0.24712,0.39951
04_18_2024_W_F_Ranch_P_2,10.60746,0.10085,0.43552
04_18_2024_W2_F_Flour1_P_1,9.76745,0.10088,0.70451
04_04_2024_W_C_Mayo_P_3,10.10865,0.07555,0.68712
04_18_2024_W3_F_Sugar_P_2,9.41505,0.10464,0.68047
03_07_2024_S_L_Exotic_F_2,12.12583,0.14011,0.4619
04_18_2024_W3_F_AppleJuice_P_3,9.28137,0.06973,0.66952
03_07_2024_S_L_Potatoes1_V_1,12.42723,0.13287,0.43742
04_18_2024_W_F_Chiles1_P_1,10.14087,0.10428,0.7392
04_18_2024_W_F_Apples1_F_1,11.96402,0.16769,0.53163
04_18_2024_W3_F_Pears1_F_1,11.73327,0.13647,0.49951
04_04_2024_W_C_Watermelon_F_2,13.92121,0.25507,0.39122
04_18_2024_W3_F_Bananas2_F_1,12.84815,0.24149,0.48172
04_18_2024_W2_F_Lemons1_F_1,12.77442,0.1333,0.46012
03_21_2024_W_L_Jam1_P_1,9.93251,0.10393,0.55098
04_18_2024_W3_F_Potatoes2_V_1,12.33456,0.11772,0.48243
04_18_2024_W2_F_Jam1_P_1,9.52166,0.06476,0.59392
04_18_2024_W_F_Limes1_F_1,11.44904,0.10989,0.53525
04_18_2024_W2_F_Coffee_P_3,9.61515,0.05441,0.72568
04_18_2024_W3_F_Pringles_P_2,8.86078,0.07079,0.68955
04_19_2024_S2_F_Greens1_V_1,11.35981,0.14356,0.53982
04_19_2024_W4_F_Watermelons1_F_1,12.22198,0.1594,0.61331
04_19_2024_W_F_Pickles_P_2,9.54292,0.09041,0.68898
04_18_2024_W_F_Pineapples1_F_1,11.56051,0.07158,0.56317
04_04_2024_S_C_Coffee_P_3,10.18532,0.07679,0.69777
04_19_2024_S_F_Greens_V_2,9.719,0.11816,0.66182
04_04_2024_S_C_Gourds1_V_1,11.18376,0.17975,0.5552
04_19_2024_W4_F_Peppers1_F_1,10.25608,0.10167,0.60443
04_18_2024_W_F_Melons1_F_1,13.00982,0.27937,0.52781
04_04_2024_W2_C_Tea_P_3,9.68391,0.0764,0.63675
04_19_2024_W_F_Ketchup_P_2,9.93762,0.10092,0.60132
04_18_2024_W3_F_Cereal_P_2,9.58612,0.09426,0.65182
04_04_2024_W2_C_BananasLong1_F_1,11.54225,0.15181,0.62655
04_18_2024_W3_F_Grapefruits1_F_1,12.13115,0.18745,0.45175
04_18_2024_W3_F_Salsa1_P_1,9.17135,0.0736,0.68783
04_04_2024_W_C_Sauce2_P_3,9.47905,0.0518,0.67448
04_18_2024_W2_F_Melons1_F_1,13.22015,0.27203,0.43253
04_18_2024_W2_F_Apples4_F_1,11.40026,0.09886,0.46103
04_18_2024_W_F_Tomatoes1_F_1,11.65927,0.10025,0.4873
04_18_2024_W_F_Oils_P_2,10.87317,0.09738,0.65415
04_18_2024_W2_F_Peppers1_F_1,11.07573,0.13622,0.58416
04_18_2024_W_F_Vinegar_P_3,10.77111,0.08435,0.71298
04_04_2024_S_C_Bananas_F_2,11.59282,0.16433,0.60409
04_18_2024_W_F_Flour_P_2,12.73365,0.17561,0.54811
04_18_2024_W2_F_PeanutButter_P_3,9.41571,0.05584,0.70925
04_19_2024_W4_F_Pineapples1_F_1,11.6363,0.10009,0.55972
04_18_2024_W3_F_Cans_P_2,9.45683,0.07867,0.66455
04_18_2024_W_F_Bananas2_F_1,12.19985,0.17875,0.44544
04_18_2024_W2_F_GreenPeppers1_F_1,11.59038,0.08544,0.49121
03_04_2024_S_L_Gatorade_P_2,12.12005,0.13569,0.4944
03_13_2024_S_Co_Tomatoes_V_2,12.56247,0.14944,0.46863
04_18_2024_W_F_Spices1_P_1,9.32468,0.06241,0.65469
04_18_2024_W2_F_Dressing_P_2,9.65463,0.07432,0.60954
04_18_2024_W_F_Cans7_P_2,10.09182,0.07278,0.54709
04_19_2024_W4_F_Salsa_P_3,9.18527,0.06833,0.71184
04_04_2024_W2_C_Peppers1_F_1,11.79183,0.12558,0.48127
04_19_2024_W4_F_Bananas2_F_1,11.95514,0.12267,0.45664
03_21_2024_W_L_BBQ1_P_1,9.99677,0.09571,0.46315
03_04_2024_S_L_EnergyDrinks_P_1,11.78754,0.11185,0.33455
04_04_2024_W_C_GranolaBars_P_2,11.7484,0.15671,0.4559
