folder,psnr,ssim,lpips
04_18_2024_W3_F_PeanutButter_P_2,6.06891,0.02563,0.99501
04_19_2024_S2_F_Apples2_F_1,6.47068,0.01536,1.03557
04_04_2024_W_C_PastaSauce4_P_2,6.42877,0.00459,0.99657
04_18_2024_W_F_Doritos_P_3,9.08691,0.10388,0.71431
03_04_2024_S_L_Greens2_V_1,13.97343,0.30947,0.59286
03_21_2024_W_L_EnergyDrinks1_P_1,12.78653,0.32141,0.63852
04_18_2024_W2_F_Lemons1_F_1,14.61205,0.27539,0.57557
04_04_2024_W2_C_Tomatoes2_F_1,11.76696,0.22358,0.65568
04_04_2024_W2_C_Tomatoes1_F_1,12.63921,0.24667,0.6196
04_04_2024_W_C_Apples4_F_1,11.85992,0.2218,0.67536
04_04_2024_W2_C_PeanutButter_P_3,10.22093,0.19074,0.71655
04_04_2024_W2_C_Cans_P_2,12.6903,0.31206,0.66396
04_18_2024_W_F_Tostitos2_P_3,5.94727,0.02183,1.01718
04_18_2024_W2_F_Apples1_F_1,12.99637,0.21591,0.59607
04_04_2024_S_C_Oil_P_3,9.23937,0.15398,0.73913
04_18_2024_W2_F_Buns1_P_1,10.4222,0.14915,0.70004
04_04_2024_S_C_Chips_P_2,10.22525,0.14035,0.71876
04_04_2024_W_C_PastaSauce2_P_2,13.7776,0.35765,0.61974
03_04_2024_S_L_SparklingWater_P_1,6.3296,0.00187,1.03561
03_07_2024_S_L_TomatoAvocado1_F_1,16.16085,0.37071,0.50119
04_18_2024_W_F_Cans4_P_2,10.34694,0.18492,0.76611
04_18_2024_W_F_Condiments_P_2,10.18538,0.16106,0.68791
03_07_2024_S_L_GrapeFruits1_F_1,16.10476,0.46879,0.53781
04_18_2024_W3_F_Greens1_V_1,11.32177,0.1632,0.68051
04_04_2024_W2_C_FruitsLong1_F_1,11.02561,0.13517,0.66919
04_04_2024_W_C_Onions1_V_1,14.29619,0.40422,0.70609
04_18_2024_W3_F_TomatoCans2_P_1,9.10446,0.14706,0.731
04_18_2024_W2_F_Flour1_P_1,9.5266,0.18291,0.74997
04_18_2024_W_F_Lemons1_F_1,null,null,null
04_18_2024_W3_F_GreenPeppers1_F_1,11.68451,0.2149,0.62995
03_21_2024_W_L_Tomatoes_F_2,13.46399,0.30029,0.58815
04_18_2024_W3_F_Pineapples1_F_1,12.05364,0.16014,0.63132
04_19_2024_S2_F_Cans2_P_2,null,null,null
04_18_2024_W2_F_GreenPeppers1_F_1,11.77448,0.1637,0.61472
04_18_2024_W3_F_Chips_P_2,11.17072,0.17479,0.71488
04_04_2024_W2_C_Chips5_P_3,10.16316,0.17315,0.72994
04_18_2024_W3_F_Bagels1_P_1,9.53765,0.15807,0.71796
03_13_2024_S_Co_Cabbages_V_2,15.89147,0.41983,0.48592
04_18_2024_W3_F_Breads1_P_1,10.85654,0.18753,0.67207
04_04_2024_W2_C_Candy_P_3,10.52371,0.21887,0.77003
04_19_2024_W_F_Spices_P_2,9.68806,0.17109,0.70521
04_04_2024_W2_C_Chips_P_3,6.60272,0.00805,1.02342
04_04_2024_W_C_DriedFruits_P_2,6.08202,0.00447,1.00741
04_04_2024_W_C_Greens2_V_1,12.65609,0.19554,0.65009
04_19_2024_W4_F_Greens1_V_1,null,null,null
03_07_2024_S_L_Apples_F_2,12.1072,0.26219,0.69587
04_18_2024_W2_F_Coffee2_P_3,6.89799,0.06832,1.0284
04_19_2024_W4_F_Sauce_P_3,9.46003,0.17362,0.74788
04_04_2024_W_C_Snacks_P_2,6.60732,0.00538,1.01294
04_18_2024_W_F_Vinegar_P_3,9.59831,0.18444,0.725
03_04_2024_S_L_FruitsLong2_F_1,14.64715,0.30611,0.67136
04_04_2024_S_C_Gourds1_V_1,12.71483,0.36578,0.61771
04_19_2024_S2_F_Lemons1_F_1,13.83026,0.32114,0.63893
03_21_2024_W_L_Nectarines1_F_1,14.65198,0.31451,0.59567
03_21_2024_W_L_Onions_V_2,12.78596,0.34169,0.65998
03_21_2024_W_L_Gourds1_F_1,14.38599,0.47235,0.57826
04_19_2024_W4_F_Bananas1_F_1,null,null,null
03_21_2024_W_L_Coffee1_P_1,12.03322,0.23937,0.68095
04_04_2024_W2_C_Coffee_P_3,10.06902,0.21975,0.76544
04_18_2024_W3_F_Buns1_P_1,9.18266,0.19147,0.74396
04_18_2024_W2_F_AppleJuice_P_3,9.36644,0.18811,0.78227
04_18_2024_W_F_PeanutButter_P_3,9.1216,0.15109,0.74484
04_04_2024_W_C_GranolaBars_P_2,5.75362,0.00629,0.99376
04_18_2024_W_F_Flour1_P_1,11.23925,0.22706,0.71409
04_18_2024_W_F_Avacados1_F_1,11.77179,0.20121,0.6623
04_18_2024_W3_F_Lemons1_F_1,14.4009,0.30889,0.66646
04_19_2024_W4_F_Peppers1_F_1,11.03966,0.23957,0.69845
04_04_2024_S_C_Broccoli1_V_1,12.3908,0.20019,0.67381
04_18_2024_W_F_GrapeFruit1_F_1,13.05339,0.32942,0.64163
03_21_2024_W_L_Cucumbers_F_2,11.41137,0.18881,0.65598
03_04_2024_S_L_Bananas2_F_2,14.36684,0.28698,0.55227
04_04_2024_W2_C_Plantains1_F_1,16.02044,0.4508,0.53691
03_21_2024_W_L_Coffee_P_2,11.3111,0.28587,0.65231
04_18_2024_W3_F_Bread_P_2,9.04109,0.19424,0.74783
03_21_2024_W_L_Pineapples1_F_1,null,null,null
04_18_2024_W3_F_Spices_P_2,9.04218,0.18127,0.74577
04_04_2024_S_C_Chips3_P_1,5.96252,0.00819,1.00579
03_21_2024_W_L_Syrup_P_2,9.68004,0.19065,0.70415
04_04_2024_S_C_Bananas_F_2,11.46627,0.28192,0.66562
04_19_2024_W4_F_Apples2_F_1,12.09666,0.29837,0.67562
04_19_2024_S2_F_Sauce_P_2,8.83073,0.13234,0.74094
04_18_2024_W_F_Tostitos_P_3,9.82329,0.1363,0.72934
03_21_2024_W_L_Coffee2_P_2,10.41958,0.29082,0.74648
03_21_2024_W_L_Melons1_F_1,16.62717,0.472,0.51171
04_04_2024_S_C_Ketchup_P_2,12.27926,0.30211,0.63642
03_21_2024_W_L_Syrup1_P_1,10.50613,0.19132,0.66298
04_18_2024_W_F_Olive_P_3,10.12058,0.13693,0.72154
04_18_2024_W3_F_Pringles_P_2,9.31575,0.1541,0.72648
04_18_2024_W2_F_Chips2_P_2,5.91526,0.01324,0.99894
04_19_2024_W4_F_Potatoes1_V_1,10.24902,0.26989,0.76606
04_19_2024_W4_F_Grapefruits1_F_1,13.29078,0.35211,0.63182
04_04_2024_W_C_Coffee4_P_2,6.23848,0.01122,0.99123
03_21_2024_W_L_Radish_V_2,12.22127,0.25007,0.61135
04_18_2024_W_F_Various2_P_2,11.50854,0.28921,0.89065
04_04_2024_W_C_Flour_P_2,5.69715,0.00568,0.99861
04_19_2024_W4_F_Apples1_F_1,12.91491,0.30761,0.72451
04_04_2024_W2_C_Potatoes2_V_1,5.68934,0.00722,0.99144
04_18_2024_W_F_Limes1_F_1,12.66225,0.25391,0.62828
04_19_2024_S2_F_Juice1_P_1,5.93399,0.0098,0.99816
04_04_2024_S_C_Chips1_P_1,5.94755,0.00706,1.02658
04_04_2024_W2_C_Apples3_F_1,13.06231,0.23579,0.66327
04_04_2024_W2_C_Grapefruits1_F_1,13.20952,0.30623,0.62945
04_04_2024_W_C_Drinks_P_2,10.78409,0.20922,0.70702
04_04_2024_S_C_Various_V_2,12.55963,0.2322,0.64834
03_21_2024_W_L_Chips1_P_1,12.17808,0.23857,0.68154
04_19_2024_W4_F_Tomatoes1_F_1,11.06448,0.21435,0.70889
04_04_2024_S_C_Greens_V_2,6.90359,0.01237,0.99083
04_18_2024_W2_F_Candy4_P_2,10.75645,0.19171,0.70625
04_18_2024_W3_F_Honey_P_2,6.13863,0.01155,0.99437
04_19_2024_S2_F_Mayo_P_2,null,null,null
04_18_2024_W_F_Sugar_P_2,12.63563,0.25948,0.64036
03_04_2024_S_L_Oranges_F_2,14.72493,0.35714,0.62833
04_04_2024_NG_C_Chips_P_2,5.75183,0.00846,1.01826
03_13_2024_S_Co_Tomatoes_V_2,13.72503,0.27439,0.62281
04_18_2024_W_F_Bananas2_F_1,13.02543,0.34742,0.62923
04_18_2024_W_F_Cans7_P_2,9.94321,0.15168,0.74008
04_04_2024_W_C_Peppers2_F_1,null,null,null
04_04_2024_S_C_Chips3_P_2,6.33085,0.0175,1.02387
04_04_2024_W_C_Watermelon_F_2,15.73515,0.38576,0.48842
04_18_2024_W2_F_Salsa1_P_1,8.89357,0.17132,0.76673
04_18_2024_W2_F_Coffee3_P_3,11.39262,0.22288,0.81205
04_18_2024_W2_F_Cucumbers1_V_1,9.91731,0.12919,0.6994
04_18_2024_W2_F_Sugar_P_3,9.54037,0.17858,0.72491
04_18_2024_W3_F_CanFruits_P_3,5.76539,0.0115,0.84436
04_18_2024_W_F_BBQSauce_P_2,9.82988,0.18203,0.74839
04_18_2024_W_F_Cans2_P_2,11.21578,0.14554,0.74079
03_21_2024_W_L_Cheese1_P_1,6.21651,0.00798,1.0223
03_07_2024_S_L_Onions_V_2,14.37278,0.38424,0.57411
04_04_2024_W2_C_Cucumbers1_V_1,11.02978,0.16232,0.7064
04_18_2024_W2_F_BBQSauce2_P_2,9.17782,0.16984,0.74606
04_19_2024_S2_F_Apples_F_2,11.92412,0.30347,0.65995
04_18_2024_W3_F_Ranch2_P_3,6.14341,0.01483,0.99353
04_04_2024_S_C_Pickles_P_2,6.33082,0.01139,1.00001
03_21_2024_W_L_Oil1_P_1,null,null,null
03_07_2024_S_L_Apples2_F_2,14.58582,0.37589,0.57857
04_18_2024_W_F_Tomatoes2_F_1,12.51648,0.26904,0.6554
04_04_2024_W_C_Melons2_F_1,14.37908,0.30752,0.5531
04_18_2024_W_F_Greens1_V_1,11.28346,0.20447,0.62015
04_04_2024_W2_C_Juice_P_2,9.98634,0.09499,0.60535
04_18_2024_W3_F_Apples3_F_1,11.78571,0.25197,0.6639
04_18_2024_W_F_Chiles1_P_1,9.86736,0.1987,0.76812
04_19_2024_S2_F_Chips_P_3,9.70991,0.14582,0.73337
03_21_2024_W_L_Ranch1_P_1,5.62961,0.01703,0.99138
03_04_2024_S_L_Juices_P_2,14.56664,0.33374,0.62392
04_04_2024_W2_C_Bread2_P_2,6.39792,0.01438,1.00291
04_04_2024_W2_C_RedOnions1_V_1,13.47843,0.27587,0.53818
04_18_2024_W_F_Coffee2_P_2,6.12099,0.00796,1.01005
04_04_2024_S_C_Chips2_P_2,11.17612,0.15779,0.70108
04_19_2024_S2_F_Sauce1_P_1,8.81695,0.12748,0.74849
04_04_2024_W2_C_Gourds1_V_1,13.14591,0.41344,0.56912
04_04_2024_W_C_Limes1_F_1,12.60943,0.22624,0.5951
04_18_2024_W2_F_Bread_P_3,9.84978,0.15978,0.73249
04_18_2024_W3_F_Oranges1_F_1,12.77618,0.333,0.65789
04_18_2024_W_F_GreenPeppers1_F_1,12.00206,0.20382,0.59102
04_04_2024_W_C_Cabbage1_V_1,6.42792,0.00537,1.00129
04_04_2024_S_C_Peppers1_F_1,12.4102,0.31164,0.58714
04_19_2024_S2_F_Bananas1_F_1,12.32264,0.22947,0.64597
04_04_2024_W_C_Apples2_F_1,14.34401,0.32945,0.5389
04_18_2024_W2_F_Chips4_P_2,9.58433,0.12224,0.7235
04_18_2024_W3_F_Ketchup_P_3,8.55786,0.12416,0.72307
04_04_2024_S_C_OrangesLong2_F_1,11.88774,0.29072,0.66565
03_21_2024_W_L_Candy2_P_1,10.88334,0.28582,0.75852
03_21_2024_W_L_Candy2_P_2,12.51444,0.24692,0.5837
04_04_2024_W_C_Cans_P_3,6.00497,0.01652,1.02942
04_18_2024_W3_F_Potatoes1_V_1,11.58573,0.22861,0.68207
04_18_2024_W3_F_Onions1_V_1,11.8881,0.32199,0.69461
03_07_2024_S_L_Nuts1_P_1,12.06975,0.20284,0.6686
04_04_2024_W_C_Tomatoes1_F_1,12.48977,0.21479,0.5988
04_18_2024_W_F_Apples1_F_1,13.87763,0.34569,0.56846
04_04_2024_W_C_Peppers1_F_1,12.59761,0.23422,0.57157
04_19_2024_S2_F_Apples1_F_1,12.53355,0.24192,0.67855
04_04_2024_NG_C_Bananas1_F_1,12.14539,0.32383,0.6495
04_04_2024_W_C_Chips_P_3,10.45373,0.13883,0.69311
04_04_2024_W2_C_BananasLong1_F_1,12.28003,0.31721,0.64778
04_04_2024_W2_C_Chips3_P_3,11.80118,0.16033,0.69805
04_18_2024_W_F_Random_P_3,9.57418,0.16805,0.72625
04_04_2024_S_C_Chips4_P_1,11.82268,0.2352,0.97635
03_21_2024_W_L_Bagels1_P_1,5.83153,0.004,1.01548
04_18_2024_W2_F_Tea_P_3,10.96646,0.3426,0.6613
04_04_2024_W2_C_Alfredo_P_3,6.03602,0.00758,1.01963
04_18_2024_W3_F_Potatoes2_V_1,11.93315,0.20283,0.60213
04_18_2024_W3_F_Gatorade2_P_3,5.58936,0.01393,0.98829
04_19_2024_W4_F_Melons1_F_1,12.20187,0.34223,0.65255
