folder,psnr,ssim,lpips
04_18_2024_W3_F_Oils3_P_2,9.91911,0.2904,0.80147
04_18_2024_W3_F_Oils_P_2,9.45494,0.24003,0.80607
04_18_2024_W3_F_Onions1_V_1,13.52966,0.47096,0.74962
04_18_2024_W3_F_Oranges1_F_1,13.0754,0.41228,0.7973
04_18_2024_W3_F_PastaSauce1_P_1,11.27178,0.25436,0.79551
04_18_2024_W3_F_PeanutButter_P_2,9.4978,0.24841,0.81468
04_18_2024_W3_F_Pears1_F_1,12.99124,0.39852,0.77507
04_18_2024_W3_F_Peppers1_F_1,14.58027,0.39126,0.7379
04_18_2024_W3_F_Pickles_P_3,9.56588,0.24691,0.87165
04_18_2024_W3_F_Pineapples1_F_1,12.15457,0.27152,0.8078
04_18_2024_W3_F_Potatoes1_V_1,11.88846,0.35189,0.79231
04_18_2024_W3_F_Potatoes2_V_1,11.91744,0.3158,0.79728
04_18_2024_W3_F_Powerade_P_3,9.61565,0.23231,0.84276
04_18_2024_W3_F_Pringles_P_2,9.57334,0.24406,0.83138
04_18_2024_W3_F_Ranch2_P_3,9.82342,0.27549,0.86366
04_18_2024_W3_F_Ranch_P_3,9.85795,0.26346,0.85547
04_18_2024_W3_F_RedOnions1_V_1,11.28195,0.30894,0.76269
04_18_2024_W3_F_Salsa1_P_1,9.47497,0.25969,0.8482
04_18_2024_W3_F_Sauce1_P_1,9.59559,0.25193,0.83294
04_18_2024_W3_F_Spices_P_2,9.87133,0.27629,0.8158
04_18_2024_W3_F_Sugar2_P_2,9.43849,0.28303,0.83899
04_18_2024_W3_F_Sugar_P_2,10.11163,0.33905,0.83212
04_18_2024_W3_F_TomatoCans1_P_1,10.38059,0.22337,0.84273
04_18_2024_W3_F_TomatoCans2_P_1,9.99903,0.25439,0.84106
04_18_2024_W3_F_Tomatoes1_F_1,13.12504,0.33017,0.74232
04_18_2024_W3_F_Tomatoes2_F_1,12.68982,0.37245,0.77769
04_18_2024_W_F_Apples1_F_1,13.69337,0.40362,0.75828
04_18_2024_W_F_Apples2_F_1,12.88485,0.39347,0.80279
04_18_2024_W_F_Apples3_F_1,13.62665,0.41127,0.77759
04_18_2024_W_F_Apples4_F_1,13.73005,0.41193,0.76902
04_18_2024_W_F_Asparagus1_V_1,12.2456,0.26689,0.80009
04_18_2024_W_F_Avacados1_F_1,11.88794,0.29152,0.79454
04_18_2024_W_F_BBQSauce_P_2,10.07086,0.26657,0.81855
04_18_2024_W_F_Bananas1_F_1,11.3108,0.345,0.79588
04_18_2024_W_F_Bananas2_F_1,13.45158,0.43334,0.74037
04_18_2024_W_F_Bread2_P_3,10.66699,0.25248,0.84269
04_18_2024_W_F_Bread_P_3,10.30053,0.28268,0.8783
04_18_2024_W_F_Broccoli1_V_1,15.55149,0.35411,0.81145
04_18_2024_W_F_Candy2_P_3,10.0123,0.27389,0.86108
04_18_2024_W_F_Candy3_P_3,10.02353,0.28103,0.87846
04_18_2024_W_F_Candy_P_3,10.21266,0.28761,0.86979
04_18_2024_W_F_Cans2_P_2,11.49927,0.21934,0.83047
04_18_2024_W_F_Cans3_P_2,11.5071,0.3117,0.81784
04_18_2024_W_F_Cans4_P_2,12.24287,0.28583,0.80305
04_18_2024_W_F_Cans5_P_2,11.13833,0.24214,0.79735
04_18_2024_W_F_Cans6_P_2,12.06293,0.25678,0.81399
04_18_2024_W_F_Cans7_P_2,10.45954,0.22638,0.8186
04_18_2024_W_F_Cans_P_2,10.06905,0.21473,0.83033
04_18_2024_W_F_Chiles1_P_1,10.33101,0.3031,0.86027
04_18_2024_W_F_Chips2_P_3,10.03605,0.24602,0.8514
04_18_2024_W_F_Chips_P_3,10.53972,0.2701,0.86357
04_18_2024_W_F_Coconuts1_F_1,12.61522,0.42977,0.79987
04_18_2024_W_F_Coffee2_P_2,11.46689,0.3152,0.80711
04_18_2024_W_F_Coffee_P_2,13.51287,0.38348,0.77767
04_18_2024_W_F_Condiments_P_2,11.36766,0.27019,0.79354
04_18_2024_W_F_Corn1_F_1,12.18787,0.30739,0.80792
04_18_2024_W_F_Cucumbers1_V_1,11.99657,0.31589,0.77511
04_18_2024_W_F_Doritos_P_3,9.60328,0.20063,0.85193
04_18_2024_W_F_Flour1_P_1,11.47784,0.32441,0.82025
04_18_2024_W_F_Flour_P_2,16.06738,0.45027,0.7732
04_18_2024_W_F_Garlic1_V_1,12.96594,0.44146,0.7393
04_18_2024_W_F_GrapeFruit1_F_1,12.97407,0.4078,0.78474
04_18_2024_W_F_GreenPeppers1_F_1,12.32629,0.30057,0.76731
04_18_2024_W_F_Greens1_V_1,12.0444,0.2722,0.75389
04_18_2024_W_F_Greens2_V_1,15.43634,0.43119,0.67262
04_18_2024_W_F_Jam_P_3,9.65028,0.23677,0.86542
04_18_2024_W_F_Lemons1_F_1,12.99115,0.36688,0.81862
04_18_2024_W_F_Limes1_F_1,12.45069,0.32638,0.80013
04_18_2024_W_F_MacAndCheese1_P_1,11.17973,0.29403,0.81165
04_18_2024_W_F_Mangoes1_F_1,14.56222,0.47683,0.7385
04_18_2024_W_F_Melons1_F_1,15.124,0.50783,0.76491
04_18_2024_W_F_Melons2_F_1,12.92047,0.41907,0.76247
04_18_2024_W_F_Mustard_P_2,10.29704,0.17877,0.86056
04_18_2024_W_F_Nectarines1_F_1,13.76635,0.43629,0.81424
04_18_2024_W_F_Nuts1_P_1,9.80503,0.31001,0.82336
04_18_2024_W_F_Oil_P_3,10.55971,0.29677,0.84708
04_18_2024_W_F_Oils_P_2,11.54548,0.31162,0.81717
04_18_2024_W_F_Olive_P_3,9.67177,0.25492,0.86071
04_18_2024_W_F_Onions1_V_1,12.97573,0.43765,0.77637
04_18_2024_W_F_Oranges1_F_1,13.84905,0.43921,0.78
04_18_2024_W_F_PastaSauce5_P_2,11.4236,0.2644,0.83476
04_18_2024_W_F_PeanutButter_P_3,10.04178,0.26578,0.86737
04_18_2024_W_F_Pickles_P_2,11.58153,0.3086,0.82255
04_18_2024_W_F_Pineapples1_F_1,12.01445,0.2431,0.7944
04_18_2024_W_F_Plantains1_F_1,14.65592,0.46868,0.76715
04_18_2024_W_F_Ranch_P_2,11.30883,0.29536,0.76818
04_18_2024_W_F_Random_P_3,10.77005,0.34123,0.87224
04_18_2024_W_F_RedOnions1_V_1,12.8073,0.36108,0.79151
04_18_2024_W_F_Salsa_P_3,10.51147,0.34472,0.88289
04_18_2024_W_F_Snacks_P_3,10.25805,0.25458,0.84481
04_18_2024_W_F_Spices1_P_1,9.71513,0.23368,0.83359
04_18_2024_W_F_Spices_P_3,11.18144,0.298,0.86223
04_18_2024_W_F_Sugar_P_2,14.44114,0.39715,0.76311
04_18_2024_W_F_Sugar_P_3,10.74215,0.34169,0.87448
04_18_2024_W_F_Syrup1_P_1,10.23176,0.28561,0.78207
04_18_2024_W_F_Tomatoes1_F_1,13.06872,0.36338,0.76132
04_18_2024_W_F_Tomatoes2_F_1,12.5252,0.35856,0.77479
04_18_2024_W_F_Tortillas1_P_1,9.86644,0.28745,0.83547
04_18_2024_W_F_Tostitos2_P_3,10.32256,0.26082,0.85912
04_18_2024_W_F_Tostitos_P_3,10.48121,0.25929,0.87287
04_18_2024_W_F_Various2_P_2,11.28215,0.28706,0.83175
04_18_2024_W_F_Various_P_2,13.39856,0.39069,0.79759
04_18_2024_W_F_Vinegar_P_3,10.85702,0.33803,0.83535
04_19_2024_S2_F_Apples1_F_1,11.69391,0.33855,0.80664
04_19_2024_S2_F_Apples2_F_1,11.77964,0.36113,0.79676
04_19_2024_S2_F_Apples_F_2,12.02093,0.40655,0.77091
04_19_2024_S2_F_Avacados1_F_1,11.56001,0.27363,0.79385
04_19_2024_S2_F_Bananas1_F_1,11.21302,0.29606,0.77852
04_19_2024_S2_F_Cans2_P_2,10.33441,0.27179,0.77972
04_19_2024_S2_F_Cans_P_2,10.17538,0.2696,0.85294
04_19_2024_S2_F_Chips2_P_3,10.31176,0.26522,0.8932
04_19_2024_S2_F_Chips3_P_3,10.46334,0.29935,0.89561
04_19_2024_S2_F_Chips4_P_3,10.76278,0.30411,0.85926
04_19_2024_S2_F_Chips5_P_3,10.40874,0.27774,0.87596
04_19_2024_S2_F_Chips_P_3,10.78862,0.27981,0.88613
04_19_2024_S2_F_Drinks_P_2,10.53674,0.29901,0.84238
04_19_2024_S2_F_Flour1_P_1,10.76728,0.26206,0.84361
04_19_2024_S2_F_FruitCans1_P_1,10.745,0.24434,0.82305
04_19_2024_S2_F_Greens1_V_1,12.67819,0.32789,0.76582
04_19_2024_S2_F_Greens2_V_1,10.57579,0.24608,0.79859
04_19_2024_S2_F_Jam1_P_1,10.09598,0.22478,0.82325
04_19_2024_S2_F_Juice1_P_1,10.28234,0.25661,0.82811
04_19_2024_S2_F_Juice2_P_1,10.2764,0.20692,0.8122
04_19_2024_S2_F_Lemons1_F_1,12.79317,0.35957,0.78843
04_19_2024_S2_F_Mayo_P_2,10.21702,0.24756,0.82765
04_19_2024_S2_F_Melons1_F_1,11.5129,0.41744,0.81185
04_19_2024_S2_F_Oil1_P_1,10.1329,0.2675,0.84752
04_19_2024_S2_F_Onions1_V_1,11.1848,0.34491,0.77559
04_19_2024_S2_F_Onions2_V_1,12.43569,0.42626,0.76656
04_19_2024_S2_F_Onions3_V_1,11.38618,0.32543,0.78191
04_19_2024_S2_F_Oranges1_F_1,12.94009,0.41067,0.7837
04_19_2024_S2_F_PastaSauce_P_2,11.23946,0.2783,0.81628
04_19_2024_S2_F_Salsa_P_2,10.81471,0.23262,0.80763
04_19_2024_S2_F_Sauce1_P_1,9.91401,0.23047,0.83069
04_19_2024_S2_F_Sauce_P_2,9.61265,0.20921,0.82858
04_19_2024_S2_F_Spices_P_3,9.82669,0.25645,0.86932
04_19_2024_S2_F_Tomatoes1_F_1,12.66396,0.2924,0.78095
04_19_2024_S2_F_Vinegar_P_3,10.30411,0.24167,0.83955
04_19_2024_S_F_Bananas1_F_1,11.56821,0.32047,0.77686
04_19_2024_S_F_Fruits1_F_1,12.42497,0.41055,0.81108
04_19_2024_S_F_Greens_V_2,10.44892,0.33334,0.81263
04_19_2024_S_F_Melons_F_2,12.9451,0.36135,0.77998
04_19_2024_S_F_OliveOil_P_3,10.0798,0.26493,0.8247
04_19_2024_W4_F_Apples1_F_1,11.1018,0.33582,0.80834
04_19_2024_W4_F_Apples2_F_1,12.0267,0.37981,0.79593
04_19_2024_W4_F_Avacados1_F_1,12.68501,0.30144,0.79209
04_19_2024_W4_F_Bananas1_F_1,11.94095,0.40715,0.79185
04_19_2024_W4_F_Bananas2_F_1,11.86037,0.37099,0.75848
04_19_2024_W4_F_CanBeans2_P_3,9.99754,0.2742,0.87469
04_19_2024_W4_F_CanBeans_P_3,10.63089,0.2872,0.8812
04_19_2024_W4_F_CanTomato_P_3,10.43026,0.25146,0.89654
04_19_2024_W4_F_Chips_P_3,10.59881,0.29975,0.91608
04_19_2024_W4_F_Gourds1_F_1,14.28028,0.4538,0.77374
04_19_2024_W4_F_Grapefruits1_F_1,13.32777,0.46074,0.76183
04_19_2024_W4_F_Greens1_V_1,11.57928,0.32183,0.77876
04_19_2024_W4_F_Greens2_V_1,11.54229,0.23876,0.78673
04_19_2024_W4_F_Juices_P_3,9.83154,0.27974,0.87466
04_19_2024_W4_F_Lemons1_F_1,14.04144,0.45171,0.77484
04_19_2024_W4_F_Melons1_F_1,11.31278,0.39976,0.77558
04_19_2024_W4_F_MixedNuts_P_3,10.01905,0.26574,0.84229
04_19_2024_W4_F_Nectarines1_F_1,12.87791,0.37671,0.80514
04_19_2024_W4_F_Onions1_V_1,11.31386,0.33288,0.80885
04_19_2024_W4_F_Onions2_V_1,12.43005,0.44802,0.75506
04_19_2024_W4_F_Oranges1_F_1,11.83849,0.40101,0.83666
04_19_2024_W4_F_OrganicBananas1_F_1,12.58035,0.35761,0.76262
04_19_2024_W4_F_Pears1_F_1,10.96674,0.3322,0.81258
04_19_2024_W4_F_Peppers1_F_1,10.63307,0.28058,0.8082
04_19_2024_W4_F_Pineapples1_F_1,12.42816,0.27414,0.79971
04_19_2024_W4_F_Plantains1_F_1,12.77226,0.44501,0.75524
04_19_2024_W4_F_Plums1_F_1,12.58554,0.29633,0.75683
04_19_2024_W4_F_Plums2_F_1,11.13055,0.3242,0.77908
04_19_2024_W4_F_Potatoes1_V_1,11.54021,0.36533,0.78414
04_19_2024_W4_F_Random_P_3,10.347,0.30292,0.87048
04_19_2024_W4_F_RedOnions1_V_1,11.25912,0.32449,0.7639
04_19_2024_W4_F_Salsa_P_3,9.62063,0.26063,0.88222
04_19_2024_W4_F_Sauce_P_3,9.99789,0.29097,0.89619
04_19_2024_W4_F_Soup_P_3,10.16601,0.24041,0.88208
04_19_2024_W4_F_Tomatoes1_F_1,11.50053,0.31057,0.83159
04_19_2024_W4_F_Tomatoes2_F_1,12.36681,0.36375,0.76245
04_19_2024_W4_F_Watermelons1_F_1,12.60035,0.38916,0.77655
04_19_2024_W_F_Bread_P_2,10.51665,0.29938,0.83347
04_19_2024_W_F_Coffee_P_2,11.71466,0.28715,0.80893
04_19_2024_W_F_Dressings_P_2,10.15923,0.25932,0.81549
04_19_2024_W_F_Jelly_P_2,10.86991,0.26446,0.8193
04_19_2024_W_F_Ketchup_P_2,9.70321,0.25032,0.82163
04_19_2024_W_F_Oils_P_2,10.08714,0.15426,0.89338
04_19_2024_W_F_Pickles_P_2,9.91086,0.27738,0.84057
04_19_2024_W_F_Ranch_P_2,9.87501,0.25753,0.83388
04_19_2024_W_F_Sauce_P_2,10.05877,0.23986,0.81711
04_19_2024_W_F_Spices_P_2,11.42532,0.29101,0.77428
04_19_2024_W_F_Sugar_P_2,12.17454,0.34069,0.81468
